date,delta_dollars,gamma_dollars,vega_dollars,theta_dollars,open_legs,n_tickers
2020-12-23,2852.780859048651,544.2157734980824,1018.2952222750066,-797.4285249963655,38,19
2020-12-24,1788.7974883552947,532.4813722561569,969.9829199241473,-744.5406258369583,34,19
2020-12-28,4027.594813352995,544.2247136950187,922.8331469963559,-793.817728072139,38,19
2020-12-29,4134.727061616031,521.5729962082227,911.6971708279899,-805.8645509382118,38,19
2020-12-30,3805.895637386055,524.156480593537,914.1948217961657,-822.6760805892036,38,19
2020-12-31,3746.7715303819455,499.7921891046322,916.3390809658227,-787.3667824768895,42,19
2021-01-04,2824.3246545646457,490.94855493752175,919.1727940837064,-858.1255445183202,42,19
2021-01-05,3287.031522494121,510.65967974202186,925.9374090570269,-799.5841629595518,42,19
2021-01-06,2281.4006053917215,479.2761178539351,878.9829834348226,-765.7815597830721,41,19
2021-01-07,3293.6615384809797,439.0875845753299,865.1898032421788,-672.1499494782477,40,19
2021-01-08,3829.5845066280217,453.7446970155702,844.6883035973618,-848.1069054483304,38,19
2021-01-11,3161.211847941976,461.0664756971219,845.4657091363509,-941.8755570491877,38,19
2021-01-12,2616.1160490060065,462.43995812080425,793.7487464924369,-708.6270941821283,38,18
2021-01-13,3034.1927554703902,477.1616951076691,802.4442164275182,-702.1552828544371,38,18
2021-01-14,2339.0814944756303,469.10769844271863,779.4307260612618,-655.3400207944466,39,18
2021-01-15,2456.629126028839,485.2132816469785,754.5695276258944,-623.5033654759784,42,19
2021-01-19,3440.64755298103,417.74407148882017,666.1594199782453,-209.46525296108754,44,19
2021-01-20,4549.993120040607,329.9885543038544,674.5092031045176,-74.74814661351348,48,19
2021-01-21,5536.826756073394,307.770767458616,647.1961634605511,-48.210572259153736,45,19
2021-01-22,5447.870052628806,334.91287240354086,505.21349298618435,-190.4268491529395,42,19
2021-01-25,5122.976109335238,367.7827440966444,484.4735472959998,247.41528999650956,41,17
2021-01-26,5266.222073570918,-90.74314817272611,50.82688967186293,1982.506189193763,50,17
2021-01-27,3817.4868388826335,3.583828279426143,1161.0844216004266,2945.8216600427154,48,17
2021-01-28,5299.926963497471,-233.43886526826003,1318.0129064922032,1799.6491468670893,47,17
2021-01-29,4656.766357155284,32.00460842688026,1431.7359065833216,840.2219421712375,39,17
2021-02-01,5073.181486276574,-246.80382381851317,1358.3597532444262,2348.2678881257043,39,13
2021-02-02,865.9668817344875,-536.3424202989975,966.1957610423703,3722.3064637917464,34,14
2021-02-03,-775.8989197006191,-677.480647408437,1180.4217053598263,1615.9699837084665,31,14
2021-02-04,1046.551778877159,-1019.8523006198644,1234.2798138063647,1111.641454605144,29,14
2021-02-05,3120.6430698247023,400.2660469271787,1285.809906677326,-498.2200838574875,22,14
2021-02-08,2851.1976682928644,374.2972586275211,1258.3643527681552,-499.31958207632425,19,10
2021-02-09,3020.047803577433,394.3286351941006,2228.170779030866,-588.1017186696513,22,11
2021-02-10,3020.059111691867,399.9266002320863,2172.3005128479726,-642.3071040517441,22,11
2021-02-11,3115.0008333252595,381.260182280104,2135.793322621176,-592.2045090003053,24,11
2021-02-12,3257.666912956515,416.3444832744594,2205.5239996403993,-600.9198555826188,24,13
2021-02-16,3292.826184962165,431.65216299717787,2151.5335072667867,-566.9696474316527,26,13
2021-02-17,3191.030574063223,424.510364928053,2310.6340982488023,-351.4792697103391,29,13
2021-02-18,3508.441175098201,424.2883668103053,2278.845136167969,-141.64534864050273,32,15
2021-02-19,3344.216356131688,550.8506687083219,2248.158887501657,-398.7371444700258,32,16
2021-02-22,1909.7681453729294,598.0224430743314,2141.6219603449013,-189.31443536882514,33,16
2021-02-23,2522.593516615563,626.7672024812069,2101.518507788564,-94.40107570736988,34,16
2021-02-24,2422.279344678053,552.0948104360854,2073.958234075377,393.82077635317285,32,16
2021-02-25,296.5856280660728,572.3090874877178,1902.9549604626327,163.03388142198054,37,17
2021-02-26,433.1400698091352,567.2780346061799,1898.7131539026195,-625.3772588402272,36,17
2021-03-01,1272.3855968873793,591.3211207551332,1949.4758269028782,-594.8968098227097,36,17
2021-03-02,231.31628918013212,560.2028339598446,1813.655891029719,-429.547034708489,35,17
2021-03-03,-636.8742071607691,535.3596658190891,1675.4099015130066,-198.3205468359041,40,17
2021-03-04,-1312.5810583761177,462.01993605272867,1547.8878542474329,64.19534809727408,38,17
2021-03-05,-956.6867588568432,566.7647443945459,1528.3754708524095,-683.7988872473106,36,17
2021-03-08,-2472.0794725892006,566.5368365799253,1352.5338523042312,-699.783621439626,35,17
2021-03-09,-1120.3895507787379,697.7503512607294,1712.5155946898458,-736.1588991104428,36,17
2021-03-10,-1382.1145898034483,658.6902425894938,1696.2093394891008,-660.2849178704762,40,17
2021-03-11,-68.2077942176063,729.2507806809891,1803.3351466352044,-685.518386835188,40,17
2021-03-12,-765.010599435628,743.4026972656292,1767.4662498838366,-703.0268046798752,38,17
2021-03-15,-886.6794181792611,792.1073543507827,1759.9863482798878,-655.3945437452347,37,17
2021-03-16,-699.756089241314,723.8735564451074,1694.3630196953459,-475.89969199379817,40,17
2021-03-17,-105.21580975462075,689.7305801675103,1762.9063107380598,-521.033538106925,40,17
2021-03-18,-1737.7752511854912,753.1727151343274,1665.6752594225647,-551.0068864070631,46,20
2021-03-19,-1668.7956284710926,871.950892464659,1674.8444066993172,-661.3298942828432,44,20
2021-03-22,-1293.6819558702355,942.2336168243655,1604.5446947217442,-562.2926248079127,44,20
2021-03-23,-1118.9290290921056,854.232892033274,1526.2797332845262,-464.66984140977786,42,20
2021-03-24,-1805.6819222204583,679.4731685340387,1387.1013039396798,-464.7713116276269,41,20
2021-03-25,-2384.6379336365912,499.486062850569,1353.85817685772,-393.20550069581765,42,20
2021-03-26,-1788.9211816296993,866.634427765438,1310.4109049842496,-709.5919158757131,39,20
2021-03-29,-1656.3619217313123,875.4591027523651,1256.351291958565,-733.4645405264394,39,20
2021-03-30,-1836.4009893750401,895.8642495324482,1251.1894785250186,-734.699014978564,40,20
2021-03-31,-1289.2492486717053,971.4881307772624,1312.2367648808422,-729.0880598641954,38,19
2021-04-01,279.83422577266674,996.6359226316707,1264.4607393889696,-710.2840885850188,38,19
2021-04-05,1840.2566790170129,1040.6113945938123,1297.1432107812823,-762.8282323911229,38,19
2021-04-06,1731.2363726877797,1046.6949922835192,1273.0707798261892,-751.3001393109263,38,19
2021-04-07,2370.684650270018,1023.7960861275819,1201.5143119241652,-740.5669431615476,38,19
2021-04-08,2859.0183225933056,1019.1740430729374,1188.8154853112962,-739.5288636454928,38,19
2021-04-09,3682.0725423312274,994.7527222710539,1127.207763998732,-726.7779045402926,38,19
2021-04-12,4019.52267687997,1041.5302522235963,1175.619930286728,-804.1800987875185,38,19
2021-04-13,4893.852230226685,949.3041461896482,1305.810580972251,-650.3316292441903,40,19
2021-04-14,3797.9246847471068,983.4816374328581,1212.0417864239982,-635.3608284999757,40,19
2021-04-15,4932.208957641069,937.1492785112488,1190.4603334493572,-569.4278098913805,44,19
2021-04-16,4765.177507147716,932.0126392282945,1166.201888223173,-526.5638260020685,44,19
2021-04-19,3699.25192177579,916.0103622119052,1085.9728766323071,-408.90797681159535,44,19
2021-04-20,2911.555933311852,592.5899137771117,1414.5485119632976,389.76942163320484,56,19
2021-04-21,4095.9830846204686,627.0314677406204,1512.0112525065294,19.00053525738899,64,19
2021-04-22,2765.671253940328,310.6604445418745,2023.675695247861,899.9200832043643,65,19
2021-04-23,2530.5764123944746,324.398584022836,1897.3160795266629,884.8217711598809,62,19
2021-04-26,4155.371466470032,128.04133581089596,1506.1850076324297,2232.2752905622597,60,17
2021-04-27,1413.4084663008348,26.56124918315905,1446.867362235134,2893.120172459295,52,17
2021-04-28,-578.1557244060026,66.16158132518946,1538.9500955607655,1960.2091442196452,46,17
2021-04-29,361.2679405600416,155.11199440220756,1679.1184395625824,3131.7739122423222,43,17
2021-04-30,2201.581951273143,937.4697056954259,969.8150061726947,-553.487648852265,32,17
2021-05-03,1431.716960102625,988.6632154963809,912.7767921881843,-556.5454654202388,32,16
2021-05-04,192.06045255988795,986.3713532426588,881.1436223450416,-564.2333490528033,36,17
2021-05-05,-45.00907847593197,1017.1819634456111,877.1330160564428,-555.8376366423627,36,17
2021-05-06,395.09795382279106,1025.8784733122602,889.6192287461568,-531.7800432250314,42,18
2021-05-07,725.5919997893238,1036.5454456875095,880.7869287321244,-466.19298698008754,44,18
2021-05-10,-1392.5900632839625,1051.2504833113967,843.2830892068395,-419.0749966205816,44,18
2021-05-11,-1089.171522972626,1003.7900432924177,840.7664915678174,-438.9347203483623,44,18
2021-05-12,-2549.507217834253,868.5049582881916,854.4208635065703,-398.24824326581603,47,18
2021-05-13,-2274.7587190186123,854.4969723757498,907.7557057272134,-489.87362960791614,49,18
2021-05-14,-967.0930271650758,974.193858887874,969.6715010305057,-469.4596421937048,44,18
2021-05-17,-650.3080787058268,946.3247939369596,978.9342922150313,-497.45288737347954,43,18
2021-05-18,-1265.9275839057143,902.7708219073279,893.7965957605296,-476.7058579622906,44,18
2021-05-19,-1012.7071153285244,850.8621509271649,915.3469009975626,-363.3876829068161,44,18
2021-05-20,-572.6126563192511,975.8184656552883,967.6178719804411,-448.98469803815044,41,18
2021-05-21,-537.2586800333578,1008.265458925011,1047.9867031385274,-545.0064624977991,36,18
2021-05-24,996.3982837923961,1119.8287310920762,999.641174892879,-491.62449986657055,36,17
2021-05-25,1352.9809722959158,1209.3332916545994,967.9776767726034,-460.22501579458066,36,17
2021-05-26,1321.727072614442,898.2113954542695,877.8803610311184,-405.45615265063293,32,16
2021-05-27,1212.7648721828484,656.7450959477814,1069.969858300571,-322.1252302664412,36,16
2021-05-28,963.47042347348,767.259479273408,1009.8510121182732,-406.40512394900657,33,16
2021-06-01,1152.8280230795535,787.265075368622,858.1258495769622,-295.9386196925564,34,15
2021-06-02,1153.93151989132,709.7846268386461,842.8631014777139,-207.03611073193628,34,15
2021-06-03,416.2195975133097,430.06007143926837,787.9028712810797,135.0544058898153,32,15
2021-06-04,1090.7365357178746,880.9332391370444,848.5872303691127,-489.05268404868656,30,15
2021-06-07,972.310990281628,840.3813137136246,821.8612165164867,-510.3233169628353,30,15
2021-06-08,1480.243762715258,835.525837380091,849.7226089330615,-488.39289943695786,34,15
2021-06-09,1665.3278712278727,833.8981771576093,845.6409872772617,-494.48002449279375,34,15
2021-06-10,2513.292000764792,764.2555913905895,896.9137350926126,-365.8233143242191,36,15
2021-06-11,1668.5924232859516,776.0100538633258,898.5476353668413,-370.75612563117454,35,15
2021-06-14,2147.501013821052,752.1188602001259,874.9592540418107,-364.0830766857705,35,15
2021-06-15,2561.3757443157456,757.2148126397489,867.2004143577194,-404.11738249421757,36,15
2021-06-16,1909.8342185426168,706.219154587268,825.5750179914421,-238.11735153112667,35,15
2021-06-17,2591.7358603652533,760.9068632777796,922.1832827075874,-83.67126551817587,37,17
2021-06-18,2856.1727978669383,797.7491716101862,784.3323466763611,-570.9430991874174,31,17
2021-06-21,2771.0528445746068,767.9718363545024,779.3873978006708,-574.0495030549106,34,17
2021-06-22,3620.2236613641744,830.8128695159573,745.2020581866701,-568.2165154755602,34,17
2021-06-23,3708.0029568272384,821.7750717416816,758.0199732760428,-547.9204511282618,38,18
2021-06-24,3581.4286117458064,809.260544264594,764.3780351544532,-552.2605702710763,38,18
2021-06-25,3122.428463023663,806.8068927156372,776.0111343553372,-570.5402802271416,38,18
2021-06-28,3623.613920059794,749.7752789111872,756.9349578930131,-573.0763059527135,38,18
2021-06-29,3610.535695845879,685.0583690462541,733.879722594106,-570.889091254377,38,18
2021-06-30,3545.2636239655085,707.5315321250267,731.7008815741775,-577.238029607839,38,18
2021-07-01,3546.6678279566086,595.0803689332386,736.5583674729646,-565.9491069270216,38,18
2021-07-02,4723.255488694984,679.7439776783881,678.2370423814721,-592.9665021852836,36,18
2021-07-06,5387.469693890036,590.5891122210037,640.0677863238426,-612.1887534034696,36,18
2021-07-07,5425.452229295658,577.0265744908986,618.2972397136472,-610.3082684130308,36,18
2021-07-08,5015.254942186257,575.7453697531965,617.7635289380421,-636.4212729162385,36,18
2021-07-09,5155.38502245472,538.0974346982975,605.706407864021,-600.6003496203538,36,18
2021-07-12,5441.018586637206,501.35816911021624,555.9026705390368,-593.4974904133101,36,18
2021-07-13,5430.624516890327,494.63393888630634,559.2782874901034,-435.13232402637175,38,18
2021-07-14,5927.945788880654,-200.5399728232826,477.2500923954997,-252.7402553356098,40,19
2021-07-15,6046.437311823835,-80.41507750604893,521.1341440390324,-265.7298289994307,44,20
2021-07-16,4696.060065365392,378.07703096580553,544.8457563187878,-395.0727888330215,43,20
2021-07-19,5268.836872412827,246.02964215666643,1125.3685194126274,-20.787329267115123,48,21
2021-07-20,4371.214601390295,-120.36622690421427,1450.5537493198872,673.1599102335856,61,21
2021-07-21,5085.469652531784,-920.6271032384913,1386.6110595456203,808.5626769722328,64,21
2021-07-22,4492.980285457075,-1140.593029694447,1660.3461447161142,2225.1720336497606,66,21
2021-07-23,4212.9836264649275,-24.83827105375267,1623.3239000714386,999.8866735999021,62,21
2021-07-26,3868.8424029400235,38.48734902829867,1639.560035963273,1960.712993732135,64,20
2021-07-27,413.4961568088995,-377.5298299862211,2011.5342508043461,3016.7377646657324,62,20
2021-07-28,393.3544013595832,-391.3036986969335,1992.5325487186226,3503.3477326928205,60,20
2021-07-29,1365.9025621757037,-201.07317957268532,1960.5538502680224,4985.635876371212,56,20
2021-07-30,1679.2228163405912,493.21048247502466,1804.0858851035057,-460.3161402245133,44,20
2021-08-02,1799.7529282612068,507.3914324285825,1876.6497207484022,-422.20102904485384,44,19
2021-08-03,2175.0227717080124,507.36100324560965,1837.043320184555,-379.25879643913055,40,19
2021-08-04,1754.6069103392817,436.368650394695,1842.2990732281414,-485.3659199198356,37,19
2021-08-05,2077.452952569737,437.614029304449,1834.4114028803704,-274.090352709562,43,19
2021-08-06,1654.2707437865324,392.3802601949649,1814.138043002935,-456.4617343492825,41,19
2021-08-09,1811.9508592250234,400.50339579863635,1771.299260550552,-419.8505686661401,41,18
2021-08-10,1653.923779409357,374.7482356071438,1668.8786173171761,-380.44740033754346,41,18
2021-08-11,1489.5056581116298,-506.9694417296454,1659.1453377502826,-227.80307280741133,47,19
2021-08-12,1963.3718059802147,-583.3210916767894,1711.5636231979565,44.729154120461715,47,19
2021-08-13,2277.76245119976,-602.1794092363597,1683.2460368031927,-400.46678141647845,44,19
2021-08-16,2102.4790924134163,-890.6839650891042,1665.3292669786845,-317.6699651000784,44,18
2021-08-17,1224.9613289202455,-926.5997987732375,1652.014724544641,-243.35095439108085,46,18
2021-08-18,396.9516029384879,-885.2592485629797,1581.1463145856894,-177.39739736686838,44,18
2021-08-19,1154.0501118307195,-2951.1398117144704,1583.749084523471,-45.77487232647346,44,19
2021-08-20,425.4013890478444,912.89981537778,1600.1203016646111,-465.8444468433512,38,19
2021-08-23,709.1339544656273,836.7591686478286,1554.65307285282,-424.28831490147275,38,18
2021-08-24,1010.7188136111715,845.3459807165248,1565.3512150570411,-522.6368147226455,36,18
2021-08-25,971.2227284837837,811.4097089354816,1525.5078914574412,-527.6792393283906,35,18
2021-08-26,1108.5562428416167,750.5531409040362,1637.0242333142696,-400.7893813135035,40,18
2021-08-27,1484.760904414112,669.7448411245409,1553.4982236165265,-415.09214454724645,38,18
2021-08-30,1689.7759886134675,697.7445960870383,1449.1276356325982,-372.88452393301117,38,17
2021-08-31,2044.0338874712013,700.4285219358073,1453.1762729460343,-340.53966206326527,38,17
2021-09-01,2092.676589195335,713.4847320782015,1449.962297259776,-217.91202552351362,38,17
2021-09-02,1623.336874062038,682.4270512560043,1428.0210984052776,196.4788787541293,36,17
2021-09-03,1650.5197733051923,735.1046114057101,1418.1252344596614,-558.6744754343756,34,17
2021-09-07,1888.5352883782523,728.406858092317,1357.105049854877,-572.085064986388,38,17
2021-09-08,1833.1884419367054,758.8418691121557,1385.8925808699862,-597.2684350882288,40,18
2021-09-09,1518.7496656492215,782.3096023756782,1346.7478031672047,-587.1320652634288,40,18
2021-09-10,1272.471912722493,771.9081169180981,1450.4869664176947,-633.7874379043446,42,19
2021-09-13,1425.0723917835455,794.2519815687352,1380.7541784889709,-588.2060846981873,40,19
2021-09-14,1417.2160077720648,841.3170729075005,1408.1065347828762,-530.799368980305,44,19
2021-09-15,1805.6887759707683,959.3063260941318,1368.0919410438937,-494.3491415706604,44,19
2021-09-16,1840.0542475010627,1003.570182915796,1372.3535722613997,-511.4767447008045,46,20
2021-09-17,1610.498940340256,1010.6193660217579,1361.7055136963572,-507.37668926055244,44,20
2021-09-20,770.5100144068616,947.9995754637595,1522.7279967631134,-416.46841140766213,44,20
2021-09-21,142.51153386728456,944.4812129652903,1490.0891015628913,-344.87039576576393,46,20
2021-09-22,698.481386120552,926.2158793074714,1473.5837556445617,-558.2741914108312,46,20
2021-09-23,1039.3431667490545,827.401169035711,1434.152862560186,-436.34766773683964,46,20
2021-09-24,968.0525037989613,900.4317734005609,1391.433744448106,-632.4474215989916,44,20
2021-09-27,735.6336113695389,962.1635715547111,1322.8370182070707,-652.4791843309904,44,20
2021-09-28,-246.54412730712144,898.7721652714627,1355.5920335635587,-684.0567617687329,42,20
2021-09-29,-626.7718452304659,920.0762966961614,1291.2944033564827,-712.8253138690218,42,20
2021-09-30,-875.5914969090963,855.5923181977591,1273.4794101828538,-698.1639766083482,42,20
2021-10-01,-249.5868943567997,855.8496942979981,1230.123715232045,-718.4143230178638,40,20
2021-10-04,-1223.9711574349583,889.7090356985858,1175.368823337433,-766.0711553947862,40,20
2021-10-05,-769.0905344396298,874.7675371733105,1156.325471532844,-727.8360555837435,40,20
2021-10-06,-404.648476612172,884.4615100398956,1142.5514187386939,-741.9846564724446,40,20
2021-10-07,60.9240020522945,887.0380124090111,1124.7972997464478,-716.3271951011916,40,20
2021-10-08,6.557356843060205,874.7606797292883,1093.8235140725897,-700.2761936702311,40,20
2021-10-11,-265.08357810442476,870.1076248719182,1016.3252700084907,-705.749764929119,40,20
2021-10-12,-831.6565449284649,949.8486760855089,642.2610915584496,-517.0057764561036,42,20
2021-10-13,276.44981030160704,572.4175035599295,853.1536320009753,-89.9377354007367,50,21
2021-10-14,1071.7235422859212,563.9039849637754,988.3494856830844,-43.78609754269019,56,22
2021-10-15,1750.7359627758374,771.4239756828786,1054.8550767391298,-92.9579659640889,56,22
2021-10-18,3011.7415876611994,979.4022610205892,1075.4668319891157,54.719002121987884,58,22
2021-10-19,4866.549045443651,499.05160490808834,1292.2545996954702,795.8168923442497,67,22
2021-10-20,1749.4135203802057,39.57457438705864,1267.7990042426425,753.9554041791312,64,22
2021-10-21,1186.113546479306,-131.8123814749558,1636.2560495873415,1122.9629935671292,70,22
2021-10-22,4468.377035070989,183.6265128099976,1650.3031038819527,529.4058462731689,62,22
2021-10-25,5349.664047755274,176.35544475279335,1815.522881756104,1330.2260575743637,62,21
2021-10-26,1701.0462736420304,-282.5464756606621,1794.966471122745,2718.3677204999226,58,21
2021-10-27,-1259.4675801267244,-1648.7782488983974,1784.9371040646313,3120.417571213553,62,21
2021-10-28,808.5553086620296,-2613.9775472196975,1579.0782452390222,6703.070851246718,63,22
2021-10-29,3039.199776075895,808.2829407966295,1702.0086539188678,-577.5648500967035,53,22
2021-11-01,2697.562327481798,812.7652417132113,1639.2642333016843,-470.12575709200684,54,22
2021-11-02,3001.875805293417,800.4936167897838,1628.7987887602803,-350.74745198258734,56,22
2021-11-03,4255.000054748038,811.7363361051817,1611.5176681066926,-308.2068367027829,53,22
2021-11-04,4907.08084090821,775.0362707717368,1580.478057317047,29.959941470277982,49,22
2021-11-05,5874.230089431063,794.9534739697622,1554.430203423623,-758.6475906698685,46,22
2021-11-08,5144.430997210518,780.6277014813315,1517.9329558502495,-739.4770960605642,47,22
2021-11-09,5484.768776919656,747.7032821327565,1523.4755743542034,-775.1585150932871,45,22
2021-11-10,4028.5252229860794,773.3050596523835,1554.4919660363194,-671.7697155372767,51,22
2021-11-11,4039.238893620785,751.8560749753619,1692.510522229406,-552.4035725401383,58,22
2021-11-12,5483.324495654362,754.8302708639737,1611.5926908995364,-553.4339803181474,57,22
2021-11-15,6243.182471398067,733.254857588498,1558.6174360992354,-445.82518167307927,58,22
2021-11-16,5476.840749027421,713.8291449530918,1552.1038176434054,-348.7092603539057,56,22
2021-11-17,6127.287253398088,700.3366009660942,1550.8096868652026,9.848366170818501,53,22
2021-11-18,7279.856767124406,752.0937821143696,1466.0617390903026,-248.4349691446179,48,22
2021-11-19,7326.115970727302,882.8462543962479,1468.9143558194467,-808.7759946722836,40,22
2021-11-22,5690.530269855825,984.5956806902725,1544.8358129482403,-879.3936102039609,40,20
2021-11-23,5086.2134795108,959.4715053099609,1567.2670678855382,-944.2981055540157,40,20
2021-11-24,5368.368776579667,975.8827887842331,1549.4357734376367,-932.047291690111,40,20
2021-11-26,3388.8031425238282,917.8380691719287,1309.4668804733105,-1057.2011598286924,37,19
2021-11-29,5733.364335209901,926.0024121351046,1164.7919356111574,-951.6068199361802,38,19
2021-11-30,3875.5604083906314,894.75168828067,1226.0929424278095,-1072.8016436513774,38,19
2021-12-01,3069.8969664560773,882.1837101685825,1220.7943679293694,-1134.3563026738752,38,19
2021-12-02,3120.2265020152404,765.2966103592856,1394.830659824951,-1008.0362453092838,46,19
2021-12-03,1667.9713965971046,743.7770957466076,1456.7325616029443,-1065.077816755048,46,19
2021-12-06,1869.100262540733,791.7209882863975,1354.154039630292,-962.3946350287551,46,19
2021-12-07,4399.982349510269,965.7585248815359,1314.4082889476904,-1064.8988131280732,46,19
2021-12-08,5433.950528600559,1010.5796101882311,1284.1488905090598,-1003.2027420278641,45,19
2021-12-09,2712.2893511718466,991.2391301785038,1300.4602891365746,-533.5943669877139,42,19
2021-12-10,4027.2733258578546,1093.8785645647638,1312.5526225334233,-1171.3322421728826,38,19
2021-12-13,2610.123250238749,1118.4859165606294,1334.777125962757,-1432.5608123698341,38,19
2021-12-14,1317.3106816804943,1078.6447557654446,1278.427668701696,-1536.9438008092714,38,19
2021-12-15,3587.768873956233,1117.8951931916824,1173.729497679434,-1925.0770524578015,38,19
2021-12-16,1875.6347191408668,1000.1259383423496,1253.5048548585312,-1054.2360014217716,42,21
2021-12-17,1494.1927916261438,1001.3093008913538,1227.1071382753307,-1029.458570454052,42,21
2021-12-20,868.7084858739545,966.8411385948657,1178.037202336258,-1077.3695077621715,40,20
2021-12-21,2523.3971558218873,1022.485746992765,1173.5102051263345,-1035.4951544799703,40,20
2021-12-22,3711.054524112784,981.3549106987008,1100.4418331695929,-1011.3940724746997,40,20
2021-12-23,4323.225562720166,984.292906650187,1052.4483165379013,-980.8041368970979,40,20
2021-12-27,4987.688163133462,975.885408622337,966.3196225255272,-1009.9535915341166,40,20
2021-12-28,4754.329607195175,1027.4430557181172,975.2734901623063,-1026.5575012798856,40,20
2021-12-29,4484.669128820613,1002.7012038646578,937.7907979051071,-1025.5764674872453,40,20
2021-12-30,4273.501726346853,1020.117694173851,915.3496179913475,-1025.599240222496,40,20
2021-12-31,3534.1201426485823,1052.8652434313744,901.6440527551762,-1011.7262757378236,40,20
2022-01-03,5031.59017872901,1058.918330902548,821.0040510379289,-1026.46417159717,40,20
2022-01-04,3813.575627596958,1090.773205486644,830.7134346100614,-1082.8605049727946,40,20
2022-01-05,802.7356397951937,1099.7901720426441,857.6483089714721,-1116.836561855471,40,20
2022-01-06,700.3737633578771,1115.8310567398441,844.7410775749322,-1103.5460018006977,40,20
2022-01-07,-84.51060035944755,1135.917929428228,818.6301836191806,-1085.3925220778635,40,20
2022-01-10,-200.6475246559372,1141.0770062701476,772.9251365338679,-1183.2228117802088,40,20
2022-01-11,775.947930210225,1232.3433678806703,779.3053224046294,-1191.3183634477607,40,20
2022-01-12,1677.26709255894,1066.1670881546108,732.1986879308473,-967.9522885298911,42,20
2022-01-13,-293.0576464785778,978.6752380608283,726.6916887328904,-734.324466944959,44,20
2022-01-14,242.14425601383766,1021.3893709332408,713.0847178870912,-679.7678658811276,44,20
2022-01-18,-1521.0102274122955,901.5915084101064,824.9002898437415,-447.32664866237656,50,20
2022-01-19,-1269.6282463951015,548.7982228393238,1033.0608280751487,450.82237677357057,56,20
2022-01-20,-2089.5277628774134,381.46304632949983,999.0888683262422,2080.763533093943,58,20
2022-01-21,-4397.893443110113,464.2236910409388,874.9106796461709,-187.41113645237482,54,20
2022-01-24,-4632.53478407328,500.673579622371,917.7707600338482,300.2497554481316,54,19
2022-01-25,-5240.406781411691,177.34052112623232,1116.4010140281066,1459.8371191456988,60,19
2022-01-26,-6501.853035138248,-25.367320585105908,1026.9745539798103,2636.7147595714823,59,19
2022-01-27,-6254.481756739062,-167.066324862089,1328.7540659225383,2182.110128673646,61,19
2022-01-28,-8649.204795142366,200.5312784607019,1629.653371995853,926.6267742774663,54,19
2022-01-31,-8948.807213633681,600.7169646069353,1637.6426190955062,1171.61743881477,56,19
2022-02-01,-7147.244827054836,451.3570279264609,1439.648032540542,1249.953773874192,51,19
2022-02-02,-6465.305645151709,577.3869070576168,1428.1680029396487,1930.0651576707814,48,19
2022-02-03,-2968.035624445044,191.29097734547403,1824.658152131401,11456.6768681229,48,19
2022-02-04,3988.3987404157447,775.6873412994162,2242.2033799821065,-707.4137164856988,40,19
2022-02-07,3376.3666214462182,784.6500557315838,2212.8030713734342,-629.0043372870847,36,18
2022-02-08,3963.142543336725,772.3659014967981,2160.1986040978886,-617.6371897518313,40,18
2022-02-09,4791.958451857938,713.0318390903625,2180.4975467957065,-512.7708903301497,50,18
2022-02-10,3766.9357434751855,655.1586491989489,2200.363591520445,-451.77432387698036,54,18
2022-02-11,2234.476793034316,715.7924762296426,2270.3786711271396,-592.2764724663226,51,18
2022-02-14,2535.8368379084063,713.1607931804058,2214.876732009133,-586.6626362822934,51,17
2022-02-15,3184.150555553958,685.3282199107169,2164.349401032016,-259.1088893942266,50,17
2022-02-16,4016.166787015111,572.6799706031968,2103.3151706716053,236.5320050417942,44,17
2022-02-17,2919.7861264919875,659.73258862987,2124.553288046413,-401.86054398721603,46,17
2022-02-18,1707.7758478127575,779.5718732997665,2125.17657905732,-677.821553283157,36,17
2022-02-22,1087.4769780527026,777.7084771777181,2073.506735930161,-580.5311872760645,42,18
2022-02-23,-531.7685208010598,793.4018768758974,2385.8422280452032,-527.1125395553773,42,18
2022-02-24,1669.078534168676,714.8282217640103,2456.7928978143077,-343.2688391348005,42,18
2022-02-25,2134.889326636192,701.055728070327,2448.6814718904434,-343.64960777001386,40,18
2022-02-28,2504.195678592755,703.5803393427376,2558.7513340674755,-118.1781741307836,40,18
2022-03-01,1938.5421151930445,671.5262249207333,2652.34628021989,-213.12421709214675,40,18
2022-03-02,2302.6978707651842,642.857018221133,2607.811372784431,19.692347204263033,40,18
2022-03-03,1121.7104828679292,571.4525317788216,2665.8409011590934,804.2777226785576,42,18
2022-03-04,317.6089735611171,751.4007324204936,2901.054594310408,-730.7831877310381,38,18
2022-03-07,-2032.5591972593352,738.8250308714186,2769.6145357355517,-755.0829899113363,39,18
2022-03-08,-2588.519417013935,753.7731014448685,2759.6255819419275,-746.4508142378908,40,18
2022-03-09,-939.8190416641103,846.7330309420353,2797.3044272872844,-699.2321012815021,40,18
2022-03-10,295.0440621712051,793.4486735114675,2640.278957622803,-574.1030406066143,37,18
2022-03-11,-1198.610696449256,775.381269960903,2577.278264663663,-804.4836600616009,36,18
2022-03-14,-2479.13185116615,756.764321093949,2571.809154261703,-793.9108534770916,40,19
2022-03-15,-915.5270995021258,761.8147686612093,2635.790919325931,-667.5486843594588,44,20
2022-03-16,919.2299912943281,869.2550022007391,2595.6536355969683,-701.0696429982237,44,20
