ticker,earn_dt,short_entry_dt,long_entry_dt,short_exit_dt,long_exit_dt,sc_entry,sp_entry,lc_entry,lp_entry,sc_exit,sp_exit,lc_exit,lp_exit,short_credit,short_debit,short_pnl,long_debit,long_credit,long_pnl,net_premium,total_pnl,return_pct
AMGN,2022-02-07,2022-01-31,2022-03-17,2022-02-11,2022-04-26,3.35,5.35,13.0,7.9,0.0,1.8000030517578125,20.95,2.02,869.9999999999999,180.00030517578125,689.9996948242186,2090.0,2297.0,207.0,1220.0,896.9996948242186,73.52456514952613
AMGN,2022-04-27,2022-04-20,2022-06-16,2022-04-29,2022-08-03,2.34,6.7,2.02,33.45,0.0,26.80999755859375,0.92,13.3,903.9999999999999,2680.999755859375,-1776.999755859375,3547.0000000000005,1422.0,-2125.0000000000005,2643.0000000000005,-3901.9997558593755,-147.6352537215049
AMGN,2022-08-04,2022-07-28,2022-07-28,2022-08-05,2022-11-02,4.35,4.45,13.7,15.45,0.0,3.75,19.85,1.54,880.0000000000001,375.0,505.0000000000001,2915.0,2139.0,-776.0,2035.0,-270.9999999999999,-13.316953316953311
AMGN,2022-11-03,2022-10-27,2022-10-27,2022-11-04,2023-01-30,4.2,6.7,14.2,17.0,0.0,0.959991455078125,0.66,20.45,1090.0,95.9991455078125,994.0008544921875,3120.0,2111.0,-1009.0,2030.0,-14.9991455078125,-0.7388741629464286
AMGN,2023-01-31,2023-01-24,2023-03-16,2023-02-03,2023-04-26,5.05,5.0,2.73,27.7,0.0,14.830001831054688,0.12,22.25,1005.0000000000001,1483.0001831054688,-478.00018310546864,3043.0,2237.0,-806.0,2038.0,-1284.0001831054688,-63.002953047373346
AMGN,2023-04-27,2023-04-20,2023-06-15,2023-04-28,2023-08-02,6.0,2.52,3.65,14.7,0.0,0.2599945068359375,1.28,11.8,852.0,25.99945068359375,826.0005493164062,1834.9999999999998,1308.0,-526.9999999999998,982.9999999999998,299.0005493164065,30.417146420794154
AMGN,2023-08-03,2023-07-27,2023-09-14,2023-08-04,2023-10-30,2.45,6.05,26.4,2.31,3.279998779296875,0.0,23.75,1.14,850.0,327.9998779296875,522.0001220703125,2870.9999999999995,2489.0,-381.99999999999955,2020.9999999999995,140.00012207031295,6.927269770920979
AMGN,2023-10-31,2023-10-24,2023-10-24,2023-11-03,2024-02-05,3.65,7.0,13.7,15.95,0.0,10.1400146484375,41.35,0.37,1065.0,1014.00146484375,50.99853515625,2965.0,4172.0,1207.0,1900.0,1257.99853515625,66.21044921875
AMGN,2024-02-06,2024-01-30,2024-02-22,2024-02-09,2024-05-01,9.9,4.65,4.65,27.6,0.0,18.8800048828125,0.48,33.25,1455.0,1888.00048828125,-433.00048828125,3225.0,3372.9999999999995,147.99999999999955,1770.0,-285.00048828125045,-16.10172250176556
AMGN,2024-05-02,2024-04-25,2024-04-25,2024-05-03,2024-08-05,6.55,6.8,17.25,16.65,41.290008544921875,0.0,54.6,0.69,1335.0,4129.0008544921875,-2794.0008544921875,3390.0,5529.0,2139.0,2055.0,-655.0008544921875,-31.873520899863138
AMGN,2024-08-06,2024-07-30,2024-08-21,2024-08-09,2024-10-29,10.85,7.05,20.55,19.7,0.0,7.510009765625,6.9,19.8,1789.9999999999998,751.0009765625,1038.9990234374998,4025.0,2670.0000000000005,-1354.9999999999995,2235.0,-316.0009765624998,-14.13874615492169
AMGN,2024-10-30,2024-10-23,2024-11-13,2024-11-01,2025-02-03,11.75,6.8,20.0,27.7,9.220001220703125,0.0,1.09,22.25,1855.0,922.0001220703125,932.9998779296875,4770.0,2334.0,-2436.0,2915.0,-1503.0001220703125,-51.560896125911235
AMGN,2025-02-04,2025-01-28,2025-01-28,2025-02-07,2025-04-30,6.6,5.2,17.35,15.25,13.540008544921875,0.0,14.6,4.0,1180.0,1354.0008544921875,-174.0008544921875,3260.0,1860.0000000000002,-1399.9999999999998,2080.0,-1574.0008544921873,-75.67311800443208
AMGN,2025-05-01,2025-04-24,2025-04-24,2025-05-02,2025-08-04,7.05,6.95,20.75,20.0,1.220001220703125,0.0,22.9,1.16,1400.0,122.0001220703125,1277.9998779296875,4075.0,2406.0,-1669.0,2675.0,-391.0001220703125,-14.61682699328271
AMGN,2025-08-05,2025-07-29,2025-08-12,2025-08-08,2025-11-03,8.6,4.5,9.15,25.05,0.0,11.769989013671875,6.55,10.7,1310.0,1176.9989013671875,133.0010986328125,3420.0000000000005,1725.0,-1695.0000000000005,2110.0000000000005,-1561.998901367188,-74.02838395105155
AMGN,2025-11-04,2025-10-28,2025-11-05,2025-11-07,2026-02-02,8.15,5.95,38.35,9.0,30.20001220703125,0.0,53.25,0.01,1410.0000000000002,3020.001220703125,-1610.0012207031248,4735.0,5326.0,591.0,3325.0,-1019.0012207031248,-30.646653254229317
AMZN,2016-01-28,2016-01-21,2016-01-25,2016-01-29,2016-04-27,26.5,26.95,68.05,44.45,12.000007629394531,0.0,46.25,14.55,5345.0,1200.0007629394531,4144.999237060547,11250.0,6080.0,-5170.0,5905.0,-1025.0007629394531,-17.358183961718087
AMZN,2016-04-28,2016-04-21,2016-05-03,2016-04-29,2016-07-27,28.7,22.5,75.1,26.45,34.589996337890625,0.0,112.4,1.79,5120.0,3458.9996337890625,1661.0003662109375,10155.0,11419.000000000002,1264.0000000000018,5035.0,2925.0003662109393,58.09335384728777
AMZN,2016-07-28,2016-07-21,2016-07-21,2016-07-29,2016-10-26,25.1,30.65,51.95,55.95,8.809967041015625,0.0,79.1,7.2,5575.0,880.9967041015625,4694.0032958984375,10790.0,8630.0,-2160.0,5215.0,2534.0032958984375,48.590667227199184
AMZN,2016-10-27,2016-10-20,2016-10-20,2016-10-28,2017-02-01,32.85,22.25,64.2,50.95,0.0,23.679962158203125,44.5,12.05,5510.0,2367.9962158203125,3142.0037841796875,11515.0,5655.0,-5860.0,6005.0,-2717.9962158203125,-45.26221841499272
AMZN,2017-02-02,2017-01-26,2017-02-21,2017-02-03,2017-04-26,17.75,28.4,44.45,36.0,0.0,39.80003356933594,65.55,5.95,4615.0,3980.0033569335938,634.9966430664062,8045.0,7150.0,-895.0,3430.0,-260.00335693359375,-7.580272796897777
AMZN,2017-04-27,2017-04-20,2017-05-01,2017-04-28,2017-07-26,19.75,16.9,77.8,24.6,24.990005493164062,0.0,152.55,0.95,3665.0,2499.0005493164062,1165.9994506835938,10240.0,15350.0,5110.0,6575.0,6275.999450683594,95.45246312826758
AMZN,2017-07-27,2017-07-20,2017-07-20,2017-07-28,2017-10-25,14.3,34.7,53.3,69.35,0.0,29.96002197265625,5.1,80.55,4900.0,2996.002197265625,1903.997802734375,12265.0,8565.0,-3700.0,7365.0,-1796.002197265625,-24.385637437415138
AMZN,2017-10-26,2017-10-19,2017-10-24,2017-10-27,2018-01-25,29.4,17.6,59.7,52.9,125.95001220703125,0.0,402.0,0.37,4700.0,12595.001220703125,-7895.001220703125,11260.0,40237.0,28977.0,6560.0,21081.998779296875,321.37193261123286
AMZN,2018-02-01,2018-01-25,2018-02-16,2018-02-02,2018-04-25,36.55,58.4,127.2,71.05,29.949951171875,0.0,98.95,35.1,9494.999999999998,2994.9951171875,6500.004882812498,19825.0,13405.000000000002,-6419.999999999998,10330.000000000002,80.0048828125,0.7744906371006774
AMZN,2018-04-26,2018-04-19,2018-04-24,2018-04-27,2018-07-25,56.5,48.7,82.4,160.2,22.61993408203125,0.0,315.7,1.52,10520.0,2261.993408203125,8258.006591796875,24260.0,31721.999999999996,7461.999999999996,13740.0,15720.006591796871,114.41052832457694
AMZN,2018-07-26,2018-07-19,2018-07-19,2018-07-27,2018-10-24,57.4,43.1,140.75,111.75,17.270050048828125,0.0,36.0,169.75,10050.0,1727.0050048828125,8322.994995117188,25250.0,20575.0,-4675.0,15200.0,3647.9949951171875,23.99996707313939
AMZN,2018-10-25,2018-10-18,2018-10-18,2018-10-26,2019-01-30,76.1,55.7,173.55,135.95,0.0,107.18994140625,28.0,105.0,13180.000000000002,10718.994140625,2461.005859375002,30950.0,13300.0,-17650.0,17770.0,-15188.994140624998,-85.4754875668261
AMZN,2019-01-31,2019-01-24,2019-02-12,2019-02-01,2019-04-24,56.75,51.7,103.9,102.85,0.0,23.769989013671875,255.8,2.55,10845.0,2376.9989013671875,8468.001098632812,20675.0,25835.000000000004,5160.000000000004,9830.0,13628.001098632816,138.63683721905204
AMZN,2019-04-25,2019-04-18,2019-05-01,2019-04-26,2019-07-24,46.25,33.8,147.7,70.3,100.63003540039062,0.0,162.5,9.2,8005.0,10063.003540039062,-2058.0035400390625,21800.0,17170.0,-4630.0,13795.0,-6688.0035400390625,-48.48135947835493
AMZN,2019-07-25,2019-07-18,2019-07-18,2019-07-26,2019-10-23,33.9,54.4,115.75,125.8,0.0,56.9500732421875,2.07,236.45,8830.0,5695.00732421875,3134.99267578125,24155.0,23852.0,-303.0,15325.0,2831.99267578125,18.479560690252857
AMZN,2019-10-24,2019-10-17,2019-10-28,2019-10-25,2020-01-29,32.15,43.25,88.55,100.0,0.0,38.6700439453125,85.6,26.3,7540.000000000001,3867.00439453125,3672.995605468751,18855.0,11190.0,-7665.0,11315.0,-3992.004394531249,-35.28063981026291
AMZN,2020-01-30,2020-01-23,2020-02-12,2020-01-31,2020-04-29,36.1,50.8,297.8,27.05,108.71994018554688,0.0,467.85,1.91,8690.0,10871.994018554688,-2181.9940185546875,32485.000000000004,46976.00000000001,14491.000000000004,23795.000000000004,12309.005981445316,51.7293800438971
AMZN,2020-04-30,2020-04-23,2020-04-23,2020-05-01,2020-07-29,89.0,89.0,230.8,228.5,0.0,113.9599609375,626.6,3.05,17800.0,11395.99609375,6404.00390625,45930.0,62965.0,17035.0,28130.0,23439.00390625,83.32386742356914
AMZN,2020-07-30,2020-07-23,2020-07-23,2020-07-31,2020-10-28,110.1,122.4,299.65,311.0,164.67987060546875,0.0,265.0,103.15,23250.0,16467.987060546875,6782.012939453125,61065.0,36815.0,-24250.0,37815.0,-17467.987060546875,-46.193275315475006
AMZN,2020-10-29,2020-10-22,2020-10-22,2020-10-30,2021-02-01,104.0,122.5,330.0,351.0,0.0,163.85009765625,207.4,64.55,22650.0,16385.009765625,6264.990234375,68100.0,27195.0,-40905.0,45450.0,-34640.009765625,-76.21564304867987
AMZN,2021-02-02,2021-01-26,2021-01-26,2021-02-05,2021-04-28,126.8,99.55,300.05,267.7,52.14996337890625,0.0,203.25,44.0,22635.0,5214.996337890625,17420.003662109375,56775.0,24725.0,-32050.0,34140.0,-14629.996337890625,-42.852947679820225
AMZN,2021-04-29,2021-04-22,2021-04-22,2021-04-30,2021-07-28,86.1,77.3,237.55,218.4,167.4200439453125,0.0,341.85,16.1,16339.999999999998,16742.00439453125,-402.0043945312518,45595.00000000001,35795.00000000001,-9800.0,29255.000000000007,-10202.004394531252,-34.87268635970347
AMZN,2021-07-29,2021-07-22,2021-07-22,2021-07-30,2021-10-27,104.45,65.6,255.85,209.7,0.0,272.40997314453125,29.1,230.8,17005.0,27240.997314453125,-10235.997314453125,46554.99999999999,25990.000000000004,-20564.99999999999,29549.999999999993,-30800.997314453114,-104.23349344992596
AMZN,2021-10-28,2021-10-21,2021-10-21,2021-10-29,2022-02-02,85.75,50.0,226.1,182.35,0.0,27.56988525390625,14.2,393.5,13575.0,2756.988525390625,10818.011474609375,40845.0,40770.0,-75.0,27270.0,10743.011474609375,39.39498157172488
AMZN,2022-02-03,2022-01-27,2022-01-27,2022-02-04,2022-04-27,88.4,94.0,227.9,227.2,352.7899169921875,0.0,124.7,160.65,18240.0,35278.99169921875,-17038.99169921875,45510.0,28535.000000000004,-16974.999999999996,27270.0,-34013.99169921875,-124.7304426080629
AMZN,2022-07-28,2022-07-21,2022-07-21,2022-07-29,2022-10-26,4.2,4.55,12.1,11.3,9.949996948242188,0.0,2.79,11.8,875.0,994.9996948242188,-119.99969482421875,2340.0,1459.0,-881.0,1465.0,-1000.9996948242188,-68.3276242200832
AMZN,2022-10-27,2022-10-20,2022-10-20,2022-10-28,2023-02-01,4.85,4.5,13.3,11.45,0.0,11.589996337890625,1.5,11.0,935.0,1158.9996337890625,-223.9996337890625,2475.0,1250.0,-1225.0,1540.0,-1448.9996337890625,-94.0908853109781
AMZN,2023-02-02,2023-01-26,2023-02-06,2023-02-03,2023-04-26,3.8,4.55,10.4,6.9,3.3899993896484375,0.0,8.1,2.71,835.0,338.99993896484375,496.00006103515625,1730.0,1080.9999999999998,-649.0000000000002,895.0,-152.99993896484398,-17.0949652474686
AMZN,2023-04-27,2023-04-20,2023-04-20,2023-04-28,2023-08-02,3.25,4.25,9.25,8.75,0.4499969482421875,0.0,23.1,0.26,750.0,44.99969482421875,705.0003051757812,1800.0,2336.0000000000005,536.0000000000005,1050.0,1241.0003051757817,118.19050525483634
AMZN,2023-08-03,2023-07-27,2023-07-27,2023-08-04,2023-10-25,3.85,5.4,10.35,10.0,9.57000732421875,0.0,3.05,11.2,925.0,957.000732421875,-32.000732421875,2035.0000000000002,1425.0,-610.0000000000002,1110.0000000000002,-642.0007324218752,-57.83790382179055
AMZN,2023-10-26,2023-10-19,2023-10-19,2023-10-27,2024-01-31,4.0,5.45,11.5,10.8,0.0,2.2600021362304688,25.5,0.28,944.9999999999999,226.00021362304688,718.999786376953,2230.0,2578.0,348.0,1285.0,1066.9997863769531,83.03500283089129
AMZN,2024-02-01,2024-01-25,2024-01-25,2024-02-02,2024-04-29,4.35,6.35,11.25,11.0,11.80999755859375,0.0,22.9,1.48,1070.0,1180.999755859375,-110.999755859375,2225.0,2438.0,213.0,1155.0,102.000244140625,8.831189968885282
AMZN,2024-04-30,2024-04-23,2024-04-23,2024-05-03,2024-07-31,6.55,6.7,14.7,12.25,6.2100067138671875,0.0,11.05,4.6,1325.0,621.0006713867188,703.9993286132812,2695.0,1565.0,-1130.0,1370.0,-426.00067138671875,-31.094939517278743
AMZN,2024-08-01,2024-07-25,2024-07-25,2024-08-02,2024-10-30,7.25,7.05,16.25,13.4,0.0,12.100006103515625,16.05,2.86,1430.0,1210.0006103515625,219.9993896484375,2965.0,1891.0,-1074.0,1535.0,-854.0006103515625,-55.63521891541123
AMZN,2024-10-31,2024-10-24,2024-10-24,2024-11-01,2025-02-05,7.25,5.6,16.5,12.15,12.92999267578125,0.0,51.45,0.19,1285.0,1292.999267578125,-7.999267578125,2865.0,5164.0,2299.0,1580.0,2291.000732421875,145.00004635581487
AMZN,2025-02-06,2025-01-30,2025-01-30,2025-02-07,2025-04-30,10.65,5.8,20.95,13.35,0.0,0.850006103515625,0.12,44.0,1645.0,85.0006103515625,1559.9993896484375,3429.9999999999995,4412.0,982.0000000000005,1784.9999999999995,2541.999389648438,142.40892939206938
AMZN,2025-05-01,2025-04-24,2025-04-24,2025-05-02,2025-07-30,7.85,6.1,17.95,13.85,4.9799957275390625,0.0,45.5,0.25,1395.0,497.99957275390625,897.0004272460938,3179.9999999999995,4575.0,1395.0000000000005,1784.9999999999995,2292.000427246094,128.40338527989326
AMZN,2025-07-31,2025-07-24,2025-07-24,2025-08-01,2025-10-29,8.05,5.5,18.95,13.35,0.0,15.25,10.75,9.85,1355.0,1525.0,-170.0,3229.9999999999995,2060.0,-1169.9999999999995,1874.9999999999995,-1339.9999999999995,-71.46666666666665
AMZN,2025-10-30,2025-10-23,2025-10-23,2025-10-31,2026-02-04,8.4,7.05,20.15,15.8,24.220001220703125,0.0,19.25,5.9,1545.0,2422.0001220703125,-877.0001220703125,3595.0000000000005,2515.0,-1080.0000000000005,2050.0000000000005,-1957.000122070313,-95.46342058879573
AMZN,2026-02-05,2026-01-29,2026-01-29,2026-02-06,2026-04-28,10.0,8.05,21.55,17.05,0.0,29.67999267578125,23.35,3.35,1805.0,2967.999267578125,-1162.999267578125,3860.0,2670.0000000000005,-1189.9999999999995,2055.0,-2352.9992675781245,-114.501180904045
AMZN,2026-04-29,2026-04-22,2026-04-22,2026-05-01,2026-04-30,7.75,11.95,20.85,22.15,5.05999755859375,0.0,24.0,15.3,1970.0,505.999755859375,1464.000244140625,4300.0,3929.9999999999995,-370.00000000000045,2330.0,1094.0002441406245,46.95280017770921
ASML,2016-10-19,2016-10-12,2016-10-12,2016-10-21,2017-01-17,1.15,3.5,5.0,7.3,0.26000213623046875,0.0,10.6,0.05,465.00000000000006,26.000213623046875,438.9997863769532,1230.0,1065.0,-165.0,765.0,273.9997863769532,35.816965539471
ASML,2017-01-18,2017-01-11,2017-01-11,2017-01-20,2017-04-17,1.35,2.9,5.7,7.3,7.0500030517578125,0.0,13.8,0.05,425.0,705.0003051757812,-280.00030517578125,1300.0,1385.0000000000002,85.00000000000023,875.0,-195.00030517578102,-22.285749162946402
ASML,2017-04-19,2017-04-12,2017-04-12,2017-04-21,2017-07-18,2.1,3.1,6.2,7.9,0.029998779296875,0.0,12.6,0.05,520.0,2.9998779296875,517.0001220703125,1410.0000000000002,1265.0,-145.00000000000023,890.0000000000002,372.0001220703123,41.797766524754174
ASML,2017-10-18,2017-10-11,2017-10-11,2017-10-20,2018-01-16,2.6,4.6,8.7,10.1,0.220001220703125,0.0,11.5,0.6,719.9999999999999,22.0001220703125,697.9998779296874,1879.9999999999998,1210.0,-669.9999999999998,1160.0,27.999877929687614,2.413782580145484
ASML,2018-01-17,2018-01-10,2018-01-10,2018-01-19,2018-04-13,4.5,3.3,11.9,9.5,25.520004272460938,0.0,25.4,0.25,780.0,2552.0004272460938,-1772.0004272460938,2140.0,2565.0,425.0,1360.0,-1347.0004272460938,-99.04414906221277
ASML,2018-04-18,2018-04-11,2018-04-11,2018-04-20,2018-07-17,3.6,7.9,12.6,17.9,0.0,16.979995727539062,1.5,6.7,1150.0,1697.9995727539062,-547.9995727539062,3050.0,819.9999999999999,-2230.0,1900.0,-2777.9995727539062,-146.21050382915297
ASML,2018-07-18,2018-07-11,2018-07-11,2018-07-20,2018-10-16,4.2,5.5,12.0,12.0,24.80999755859375,0.0,0.55,13.2,969.9999999999999,2480.999755859375,-1510.999755859375,2400.0,1375.0,-1025.0,1430.0,-2535.999755859375,-177.34264026988635
ASML,2018-10-17,2018-10-10,2018-12-26,2018-10-19,2019-01-22,6.9,4.9,5.3,22.5,5.7599945068359375,0.0,1.9,12.0,1180.0,575.9994506835938,604.0005493164062,2780.0,1390.0,-1390.0,1600.0,-785.9994506835938,-49.12496566772461
ASML,2019-07-17,2019-07-10,2019-07-10,2019-07-19,2019-10-15,4.3,5.6,12.5,12.7,13.6199951171875,0.0,55.3,0.05,989.9999999999999,1361.99951171875,-371.9995117187501,2520.0,5534.999999999999,3014.999999999999,1530.0,2643.000488281249,172.74512995302283
ASML,2019-10-16,2019-10-09,2019-12-23,2019-10-18,2020-01-21,4.7,8.3,50.7,1.6,4.4199981689453125,0.0,48.9,0.25,1300.0,441.99981689453125,858.0001831054688,5230.0,4915.0,-315.0,3930.0,543.0001831054688,13.816798552302004
ASML,2020-04-15,2020-04-08,2020-04-08,2020-04-17,2020-07-13,6.0,10.0,27.4,30.5,15.649993896484375,0.0,106.8,0.05,1600.0,1564.9993896484375,35.0006103515625,5790.0,10685.0,4895.0,4190.0,4930.0006103515625,117.6611124188917
ASML,2020-07-15,2020-07-08,2020-07-08,2020-07-17,2020-10-13,10.5,8.6,32.3,30.5,0.0,6.410003662109375,17.6,2.7,1910.0000000000002,641.0003662109375,1268.9996337890627,6280.0,2030.0,-4250.0,4370.0,-2981.0003662109375,-68.21511135494136
ASML,2020-10-14,2020-10-07,2020-10-20,2020-10-16,2021-01-11,7.9,11.9,36.2,30.8,6.899993896484375,0.0,128.0,0.6,1980.0,689.9993896484375,1290.0006103515625,6700.0,12860.0,6160.0,4720.0,7450.0006103515625,157.8389959820246
ASML,2021-07-21,2021-07-14,2021-10-18,2021-07-23,2021-10-19,7.5,15.5,74.2,10.2,23.1400146484375,0.0,78.2,7.5,2300.0,2314.00146484375,-14.00146484375,8440.0,8570.0,130.0,6140.0,115.99853515625,1.8892269569421825
ASML,2021-10-20,2021-10-13,2021-10-13,2021-10-22,2022-01-18,13.3,18.3,51.7,55.0,50.969970703125,0.0,8.1,41.8,3160.0,5096.9970703125,-1936.9970703125,10670.0,4990.0,-5680.0,7510.0,-7616.9970703125,-101.4247279668775
ASML,2022-01-19,2022-01-12,2022-03-07,2022-01-21,2022-04-19,16.0,25.2,13.0,189.1,0.0,55.27001953125,0.5,132.5,4120.0,5527.001953125,-1407.001953125,20210.0,13300.0,-6910.0,16090.0,-8317.001953125,-51.6905031269422
ASML,2022-07-20,2022-07-13,2022-07-13,2022-07-22,2022-10-18,16.3,18.7,46.5,45.2,84.260009765625,0.0,0.45,48.0,3500.0,8426.0009765625,-4926.0009765625,9170.0,4845.0,-4325.0,5670.0,-9251.0009765625,-163.15698371362436
ASML,2022-10-19,2022-10-12,2022-12-16,2022-10-21,2023-01-24,17.4,18.3,182.6,3.9,62.230010986328125,0.0,268.6,0.05,3570.0000000000005,6223.0010986328125,-2653.001098632812,18650.0,26865.000000000004,8215.000000000004,15080.0,5561.998901367191,36.883281839304985
ASML,2023-01-25,2023-01-18,2023-01-18,2023-01-27,2023-04-18,20.2,16.9,57.3,49.0,17.3900146484375,0.0,8.5,15.7,3709.9999999999995,1739.00146484375,1970.9985351562495,10630.0,2420.0,-8210.0,6920.0,-6239.00146484375,-90.15898070583454
ASML,2023-04-19,2023-04-12,2023-04-12,2023-04-21,2023-07-18,20.3,14.6,56.4,44.3,0.0,15.530029296875,105.2,0.15,3490.0,1553.0029296875,1936.9970703125,10069.999999999998,10535.0,465.0000000000018,6579.999999999998,2401.997070312502,36.50451474639061
ASML,2023-07-19,2023-07-12,2023-09-18,2023-07-21,2023-10-16,17.7,16.8,0.9,128.8,0.0,31.6400146484375,0.05,118.2,3450.0,3164.00146484375,285.99853515625,12970.000000000002,11825.0,-1145.0000000000018,9520.000000000002,-859.0014648437518,-9.023124630711676
ASML,2023-10-18,2023-10-11,2023-10-11,2023-10-20,2024-01-23,20.3,13.4,57.0,41.0,0.0,19.9000244140625,177.3,0.15,3370.0000000000005,1990.00244140625,1379.9975585937505,9800.0,17745.0,7945.0,6430.0,9324.99755859375,145.02329018030716
ASML,2024-04-17,2024-04-10,2024-07-08,2024-04-19,2024-07-16,31.7,30.0,116.4,6.3,0.0,115.46002197265625,95.0,4.1,6170.0,11546.002197265625,-5376.002197265625,12270.0,9910.0,-2360.0,6100.0,-7736.002197265625,-126.8197081518955
ASML,2024-07-17,2024-07-10,2024-07-10,2024-07-19,2024-10-10,38.0,37.1,94.1,79.3,0.0,204.6300048828125,0.05,258.5,7509.999999999999,20463.00048828125,-12953.00048828125,17339.999999999996,25855.0,8515.000000000004,9829.999999999996,-4438.000488281246,-45.147512596960816
ASML,2025-07-16,2025-07-09,2025-07-09,2025-07-18,2025-10-14,26.2,25.5,66.5,57.2,0.0,65.41998291015625,178.2,1.05,5170.0,6541.998291015625,-1371.998291015625,12370.0,17925.0,5555.0,7200.0,4183.001708984375,58.09724595811632
ASML,2025-10-15,2025-10-08,2025-11-05,2025-10-17,2026-01-27,32.6,45.1,123.8,65.0,29.27001953125,0.0,453.1,0.95,7770.0,2927.001953125,4842.998046875,18880.0,45405.0,26525.0,11110.0,31367.998046875,282.34021644351935
ASML,2026-01-28,2026-01-21,2026-03-23,2026-01-30,2026-04-14,61.8,50.0,94.7,69.5,73.0,0.0,164.0,3.2,11180.0,7300.0,3880.0,16420.0,16720.0,300.0,5240.0,4180.0,79.77099236641222
ASML,2026-04-15,2026-04-08,2026-04-08,2026-04-17,2026-04-30,71.1,48.2,167.8,131.1,59.800048828125,0.0,150.0,98.2,11930.0,5980.0048828125,5949.9951171875,29889.999999999996,24820.0,-5069.999999999996,17959.999999999996,879.9951171875036,4.899750095698796
AVGO,2016-03-03,2016-02-25,2016-04-18,2016-03-04,2016-06-01,6.3,3.9,28.5,3.8,16.059999465942383,0.0,23.5,0.4,1019.9999999999999,1605.9999465942383,-585.9999465942384,3229.9999999999995,2390.0,-839.9999999999995,2209.9999999999995,-1425.9999465942378,-64.52488446127774
AVGO,2016-06-02,2016-05-26,2016-07-18,2016-06-03,2016-08-31,3.9,5.8,12.6,5.2,7.560005187988281,0.0,21.0,0.7,969.9999999999999,756.0005187988281,213.99948120117176,1780.0,2170.0,390.0,810.0000000000001,603.9994812011718,74.56783718532984
AVGO,2016-09-01,2016-08-25,2016-09-20,2016-09-02,2016-12-07,6.0,5.0,7.3,14.1,0.0,1.8899917602539062,2.05,9.0,1100.0,188.99917602539062,911.0008239746094,2140.0,1105.0,-1035.0,1040.0,-123.99917602539062,-11.9229976947491
AVGO,2017-03-01,2017-02-22,2017-02-22,2017-03-03,2017-05-31,7.4,3.3,15.3,12.2,8.32000732421875,0.0,29.9,0.55,1070.0,832.000732421875,237.999267578125,2750.0,3045.0,295.0,1680.0,532.999267578125,31.726146879650297
AVGO,2017-06-01,2017-05-25,2017-05-25,2017-06-02,2017-08-23,6.7,5.6,15.5,15.3,14.529991149902344,0.0,19.6,3.4,1230.0,1452.9991149902344,-222.99911499023438,3080.0,2300.0,-780.0,1850.0,-1002.9991149902344,-54.21616837785051
AVGO,2017-08-24,2017-08-17,2017-08-30,2017-08-25,2017-12-05,5.8,8.7,14.2,18.9,0.0,4.409999847412109,14.5,3.0,1450.0,440.99998474121094,1009.0000152587891,3309.9999999999995,1750.0,-1559.9999999999995,1859.9999999999995,-550.9999847412105,-29.623655093613475
AVGO,2017-12-06,2017-11-29,2017-11-29,2017-12-08,2018-03-14,8.3,7.1,21.1,20.0,0.0,10.090007781982422,2.75,11.5,1540.0,1009.0007781982422,530.9992218017578,4110.0,1425.0,-2685.0,2570.0,-2154.000778198242,-83.81325985207168
AVGO,2018-03-15,2018-03-08,2018-03-08,2018-03-16,2018-06-06,4.8,7.9,15.0,19.2,4.8699951171875,0.0,14.4,1.3,1270.0,486.99951171875,783.00048828125,3420.0000000000005,1570.0,-1850.0000000000005,2150.0000000000005,-1066.9995117187505,-49.62788426598838
AVGO,2018-06-07,2018-05-31,2018-05-31,2018-06-08,2018-09-05,6.3,4.2,16.1,14.7,7.970008850097656,0.0,0.45,29.3,1050.0,797.0008850097656,252.99911499023438,3080.0,2975.0,-105.0,2030.0,147.99911499023438,7.290596797548492
AVGO,2018-09-06,2018-08-30,2018-10-22,2018-09-07,2018-12-04,4.5,7.7,17.6,8.9,12.579994201660156,0.0,15.3,4.3,1220.0,1257.9994201660156,-37.999420166015625,2650.0,1960.0000000000002,-689.9999999999998,1430.0,-727.9994201660154,-50.90905036125982
AVGO,2018-12-06,2018-11-29,2019-01-22,2018-12-07,2019-03-13,5.3,9.3,26.4,6.6,0.0,11.439990997314453,30.4,0.15,1460.0000000000002,1143.9990997314453,316.0009002685549,3300.0,3054.9999999999995,-245.00000000000045,1839.9999999999998,71.00090026855446,3.858744579812743
AVGO,2019-03-14,2019-03-07,2019-03-07,2019-03-15,2019-06-12,5.4,9.7,15.2,22.2,20.289993286132812,0.0,14.3,6.4,1510.0,2028.9993286132812,-518.9993286132812,3740.0,2070.0000000000005,-1669.9999999999995,2230.0,-2188.999328613281,-98.16140487055071
AVGO,2019-06-13,2019-06-06,2019-06-06,2019-06-14,2019-09-11,9.6,6.6,20.9,20.6,0.0,4.069995880126953,27.2,1.55,1620.0,406.9995880126953,1213.0004119873047,4150.0,2875.0,-1275.0,2530.0,-61.99958801269531,-2.450576601292305
AVGO,2019-09-12,2019-09-05,2019-10-21,2019-09-13,2019-12-11,9.2,8.1,13.6,15.0,0.3199958801269531,0.0,28.5,1.5,1729.9999999999998,31.999588012695312,1698.0004119873045,2860.0,3000.0,140.0,1130.0000000000002,1838.0004119873045,162.65490371569064
