ticker,earn_dt,next_earn,entry_dt,short_exp,long_exp,spot,strike,short_call,short_put,long_call,long_put
AMAT,2025-11-13,2026-02-12,2025-11-06,2025-11-14,2026-02-20,233.52999877929688,230.0,AMAT  251114C00230000,AMAT  251114P00230000,AMAT  260220C00230000,AMAT  260220P00230000
AMAT,2026-02-12,2026-08-13,2026-02-05,2026-02-13,2026-08-21,303.989990234375,300.0,AMAT  260213C00300000,AMAT  260213P00300000,AMAT  260821C00300000,AMAT  260821P00300000
AMD,2016-01-19,2016-04-21,2016-01-12,2016-01-22,2016-05-20,2.390000104904175,2.5,AMD   160122C00002500,AMD   160122P00002500,AMD   160520C00002500,AMD   160520P00002500
AMD,2016-04-21,2016-07-21,2016-04-14,2016-04-22,2016-08-19,2.7200000286102295,2.5,AMD   160422C00002500,AMD   160422P00002500,AMD   160819C00002500,AMD   160819P00002500
AMD,2016-07-21,2016-10-20,2016-07-14,2016-07-22,2016-10-21,5.170000076293945,5.0,AMD   160722C00005000,AMD   160722P00005000,AMD   161021C00005000,AMD   161021P00005000
AMD,2016-10-20,2017-01-31,2016-10-13,2016-10-21,2017-02-17,6.489999771118164,6.0,AMD   161021C00006000,AMD   161021P00006000,AMD   170217C00006000,AMD   170217P00006000
AMD,2017-01-31,2017-05-01,2017-01-24,2017-02-03,2017-05-19,10.4399995803833,10.0,AMD   170203C00010000,AMD   170203P00010000,AMD   170519C00010000,AMD   170519P00010000
AMD,2017-05-01,2017-07-25,2017-04-24,2017-05-05,2017-08-18,13.130000114440918,13.0,AMD   170505C00013000,AMD   170505P00013000,AMD   170818C00013000,AMD   170818P00013000
AMD,2017-07-25,2017-10-24,2017-07-18,2017-07-28,2017-11-17,13.479999542236328,13.0,AMD   170728C00013000,AMD   170728P00013000,AMD   171117C00013000,AMD   171117P00013000
AMD,2017-10-24,2018-01-30,2017-10-17,2017-10-27,2018-02-16,14.15999984741211,14.0,AMD   171027C00014000,AMD   171027P00014000,AMD   180216C00014000,AMD   180216P00014000
AMD,2018-01-30,2018-04-25,2018-01-23,2018-02-02,2018-05-18,12.9399995803833,13.0,AMD   180202C00013000,AMD   180202P00013000,AMD   180518C00013000,AMD   180518P00013000
AMD,2018-04-25,2018-07-25,2018-04-18,2018-04-27,2018-08-17,10.359999656677246,10.0,AMD   180427C00010000,AMD   180427P00010000,AMD   180817C00010000,AMD   180817P00010000
AMD,2018-07-25,2018-10-24,2018-07-18,2018-07-27,2018-11-16,16.850000381469727,17.0,AMD   180727C00017000,AMD   180727P00017000,AMD   181116C00017000,AMD   181116P00017000
AMD,2018-10-24,2019-01-29,2018-10-17,2018-10-26,2019-02-15,27.299999237060547,27.5,AMD   181026C00027500,AMD   181026P00027500,AMD   190215C00027500,AMD   190215P00027500
AMD,2019-01-29,2019-04-30,2019-01-22,2019-02-01,2019-05-17,19.760000228881836,20.0,AMD   190201C00020000,AMD   190201P00020000,AMD   190517C00020000,AMD   190517P00020000
AMD,2019-04-30,2019-07-30,2019-04-23,2019-05-03,2019-08-16,27.969999313354492,27.5,AMD   190503C00027500,AMD   190503P00027500,AMD   190816C00027500,AMD   190816P00027500
AMD,2019-07-30,2019-10-29,2019-07-23,2019-08-02,2019-11-15,33.4900016784668,32.5,AMD   190802C00032500,AMD   190802P00032500,AMD   191115C00032500,AMD   191115P00032500
AMD,2019-10-29,2020-01-28,2019-10-22,2019-11-01,2020-02-21,31.510000228881836,32.5,AMD   191101C00032500,AMD   191101P00032500,AMD   200221C00032500,AMD   200221P00032500
AMD,2020-01-28,2020-04-28,2020-01-21,2020-01-31,2020-05-15,51.04999923706055,50.0,AMD   200131C00050000,AMD   200131P00050000,AMD   200515C00050000,AMD   200515P00050000
AMD,2020-04-28,2020-07-28,2020-04-21,2020-05-01,2020-08-21,52.91999816894531,55.0,AMD   200501C00055000,AMD   200501P00055000,AMD   200821C00055000,AMD   200821P00055000
AMD,2020-07-28,2020-10-27,2020-07-21,2020-07-31,2020-11-20,57.0,55.0,AMD   200731C00055000,AMD   200731P00055000,AMD   201120C00055000,AMD   201120P00055000
AMD,2020-10-27,2021-01-26,2020-10-20,2020-10-30,2021-02-19,81.55999755859375,80.0,AMD   201030C00080000,AMD   201030P00080000,AMD   210219C00080000,AMD   210219P00080000
AMD,2021-01-26,2021-04-27,2021-01-19,2021-01-29,2021-05-21,89.44999694824219,90.0,AMD   210129C00090000,AMD   210129P00090000,AMD   210521C00090000,AMD   210521P00090000
AMD,2021-04-27,2021-07-27,2021-04-20,2021-04-30,2021-08-20,79.2699966430664,80.0,AMD   210430C00080000,AMD   210430P00080000,AMD   210820C00080000,AMD   210820P00080000
AMD,2021-07-27,2021-10-26,2021-07-20,2021-07-30,2021-11-19,87.11000061035156,85.0,AMD   210730C00085000,AMD   210730P00085000,AMD   211119C00085000,AMD   211119P00085000
AMD,2021-10-26,2022-02-01,2021-10-19,2021-10-29,2022-02-18,116.33000183105469,115.0,AMD   211029C00115000,AMD   211029P00115000,AMD   220218C00115000,AMD   220218P00115000
AMD,2022-02-01,2022-05-03,2022-01-25,2022-02-04,2022-05-20,111.12999725341797,110.0,AMD   220204C00110000,AMD   220204P00110000,AMD   220520C00110000,AMD   220520P00110000
AMD,2022-05-03,2022-08-02,2022-04-26,2022-05-06,2022-08-19,85.16000366210938,85.0,AMD   220506C00085000,AMD   220506P00085000,AMD   220819C00085000,AMD   220819P00085000
AMD,2022-08-02,2022-11-01,2022-07-26,2022-08-05,2022-11-18,85.25,85.0,AMD   220805C00085000,AMD   220805P00085000,AMD   221118C00085000,AMD   221118P00085000
AMD,2022-11-01,2023-01-31,2022-10-25,2022-11-04,2023-02-17,61.470001220703125,60.0,AMD   221104C00060000,AMD   221104P00060000,AMD   230217C00060000,AMD   230217P00060000
AMD,2023-01-31,2023-05-02,2023-01-24,2023-02-03,2023-05-19,74.69999694824219,75.0,AMD   230203C00075000,AMD   230203P00075000,AMD   230519C00075000,AMD   230519P00075000
AMD,2023-05-02,2023-08-01,2023-04-25,2023-05-05,2023-08-18,83.80000305175781,85.0,AMD   230505C00085000,AMD   230505P00085000,AMD   230818C00085000,AMD   230818P00085000
AMD,2023-08-01,2023-10-31,2023-07-25,2023-08-04,2023-11-17,113.0,115.0,AMD   230804C00115000,AMD   230804P00115000,AMD   231117C00115000,AMD   231117P00115000
AMD,2023-10-31,2024-01-30,2023-10-24,2023-11-03,2024-02-16,101.66999816894531,100.0,AMD   231103C00100000,AMD   231103P00100000,AMD   240216C00100000,AMD   240216P00100000
AMD,2024-01-30,2024-04-30,2024-01-23,2024-02-02,2024-05-17,168.4199981689453,170.0,AMD   240202C00170000,AMD   240202P00170000,AMD   240517C00170000,AMD   240517P00170000
AMD,2024-04-30,2024-07-30,2024-04-23,2024-05-03,2024-08-16,152.27000427246094,150.0,AMD   240503C00150000,AMD   240503P00150000,AMD   240816C00150000,AMD   240816P00150000
AMD,2024-07-30,2024-10-29,2024-07-23,2024-08-02,2024-11-15,154.0,155.0,AMD   240802C00155000,AMD   240802P00155000,AMD   241115C00155000,AMD   241115P00155000
AMD,2024-10-29,2025-02-04,2024-10-22,2024-11-01,2025-02-21,154.08999633789062,155.0,AMD   241101C00155000,AMD   241101P00155000,AMD   250221C00155000,AMD   250221P00155000
AMD,2025-02-04,2025-05-06,2025-01-28,2025-02-07,2025-05-16,114.16999816894531,115.0,AMD   250207C00115000,AMD   250207P00115000,AMD   250516C00115000,AMD   250516P00115000
AMD,2025-05-06,2025-08-05,2025-04-29,2025-05-09,2025-08-15,96.05999755859375,95.0,AMD   250509C00095000,AMD   250509P00095000,AMD   250815C00095000,AMD   250815P00095000
AMD,2025-08-05,2025-11-04,2025-07-29,2025-08-08,2025-11-21,177.44000244140625,175.0,AMD   250808C00175000,AMD   250808P00175000,AMD   251121C00175000,AMD   251121P00175000
AMD,2025-11-04,2026-02-03,2025-10-28,2025-11-07,2026-02-20,258.010009765625,260.0,AMD   251107C00260000,AMD   251107P00260000,AMD   260220C00260000,AMD   260220P00260000
AMD,2026-02-03,2026-08-04,2026-01-27,2026-02-06,2026-08-21,252.02999877929688,250.0,AMD   260206C00250000,AMD   260206P00250000,AMD   260821C00250000,AMD   260821P00250000
AMGN,2016-01-28,2016-04-28,2016-01-21,2016-01-29,2016-05-20,152.77999877929688,155.0,AMGN  160129C00155000,AMGN  160129P00155000,AMGN  160520C00155000,AMGN  160520P00155000
AMGN,2016-04-28,2016-07-27,2016-04-21,2016-04-29,2016-08-19,164.35000610351562,165.0,AMGN  160429C00165000,AMGN  160429P00165000,AMGN  160819C00165000,AMGN  160819P00165000
AMGN,2016-07-27,2016-10-27,2016-07-20,2016-07-29,2016-11-18,163.25,165.0,AMGN  160729C00165000,AMGN  160729P00165000,AMGN  161118C00165000,AMGN  161118P00165000
AMGN,2016-10-27,2017-02-02,2016-10-20,2016-10-28,2017-02-17,161.5,160.0,AMGN  161028C00160000,AMGN  161028P00160000,AMGN  170217C00160000,AMGN  170217P00160000
AMGN,2017-02-02,2017-04-26,2017-01-26,2017-02-03,2017-05-19,152.97999572753906,155.0,AMGN  170203C00155000,AMGN  170203P00155000,AMGN  170519C00155000,AMGN  170519P00155000
AMGN,2017-04-26,2017-07-25,2017-04-19,2017-04-28,2017-08-18,161.25999450683594,160.0,AMGN  170428C00160000,AMGN  170428P00160000,AMGN  170818C00160000,AMGN  170818P00160000
AMGN,2017-07-25,2017-10-25,2017-07-18,2017-07-28,2017-11-17,177.47999572753906,175.0,AMGN  170728C00175000,AMGN  170728P00175000,AMGN  171117C00175000,AMGN  171117P00175000
AMGN,2017-10-25,2018-02-01,2017-10-18,2017-10-27,2018-02-16,186.27999877929688,185.0,AMGN  171027C00185000,AMGN  171027P00185000,AMGN  180216C00185000,AMGN  180216P00185000
AMGN,2018-02-01,2018-04-24,2018-01-25,2018-02-02,2018-05-18,190.0800018310547,190.0,AMGN  180202C00190000,AMGN  180202P00190000,AMGN  180518C00190000,AMGN  180518P00190000
AMGN,2018-04-24,2018-07-26,2018-04-17,2018-04-27,2018-08-17,174.8800048828125,175.0,AMGN  180427C00175000,AMGN  180427P00175000,AMGN  180817C00175000,AMGN  180817P00175000
AMGN,2018-07-26,2018-10-30,2018-07-19,2018-07-27,2018-11-16,191.75999450683594,190.0,AMGN  180727C00190000,AMGN  180727P00190000,AMGN  181116C00190000,AMGN  181116P00190000
AMGN,2018-10-30,2019-01-29,2018-10-23,2018-11-02,2019-02-15,197.63999938964844,200.0,AMGN  181102C00200000,AMGN  181102P00200000,AMGN  190215C00200000,AMGN  190215P00200000
AMGN,2019-01-29,2019-04-30,2019-01-22,2019-02-01,2019-05-17,201.97999572753906,200.0,AMGN  190201C00200000,AMGN  190201P00200000,AMGN  190517C00200000,AMGN  190517P00200000
AMGN,2019-04-30,2019-07-30,2019-04-23,2019-05-03,2019-08-16,179.75999450683594,180.0,AMGN  190503C00180000,AMGN  190503P00180000,AMGN  190816C00180000,AMGN  190816P00180000
AMGN,2019-07-30,2019-10-29,2019-07-23,2019-08-02,2019-11-15,176.00999450683594,175.0,AMGN  190802C00175000,AMGN  190802P00175000,AMGN  191115C00175000,AMGN  191115P00175000
AMGN,2019-10-29,2020-01-30,2019-10-22,2019-11-01,2020-02-21,204.8300018310547,200.0,AMGN  191101C00200000,AMGN  191101P00200000,AMGN  200221C00200000,AMGN  200221P00200000
AMGN,2020-01-30,2020-04-30,2020-01-23,2020-01-31,2020-05-15,235.0399932861328,240.0,AMGN  200131C00240000,AMGN  200131P00240000,AMGN  200515C00240000,AMGN  200515P00240000
AMGN,2020-04-30,2020-07-28,2020-04-23,2020-05-01,2020-08-21,232.49000549316406,230.0,AMGN  200501C00230000,AMGN  200501P00230000,AMGN  200821C00230000,AMGN  200821P00230000
AMGN,2020-07-28,2020-10-28,2020-07-21,2020-07-31,2020-11-20,257.9100036621094,260.0,AMGN  200731C00260000,AMGN  200731P00260000,AMGN  201120C00260000,AMGN  201120P00260000
AMGN,2020-10-28,2021-02-02,2020-10-21,2020-10-30,2021-02-19,228.97000122070312,230.0,AMGN  201030C00230000,AMGN  201030P00230000,AMGN  210219C00230000,AMGN  210219P00230000
AMGN,2021-02-02,2021-04-27,2021-01-26,2021-02-05,2021-05-21,258.6000061035156,260.0,AMGN  210205C00260000,AMGN  210205P00260000,AMGN  210521C00260000,AMGN  210521P00260000
AMGN,2021-04-27,2021-08-03,2021-04-20,2021-04-30,2021-08-20,259.1400146484375,260.0,AMGN  210430C00260000,AMGN  210430P00260000,AMGN  210820C00260000,AMGN  210820P00260000
AMGN,2021-08-03,2021-11-02,2021-07-27,2021-08-06,2021-11-19,244.67999267578125,240.0,AMGN  210806C00240000,AMGN  210806P00240000,AMGN  211119C00240000,AMGN  211119P00240000
AMGN,2021-11-02,2022-02-07,2021-10-26,2021-11-05,2022-02-18,208.67999267578125,210.0,AMGN  211105C00210000,AMGN  211105P00210000,AMGN  220218C00210000,AMGN  220218P00210000
AMGN,2022-02-07,2022-04-27,2022-01-31,2022-02-11,2022-05-20,227.13999938964844,230.0,AMGN  220211C00230000,AMGN  220211P00230000,AMGN  220520C00230000,AMGN  220520P00230000
AMGN,2022-04-27,2022-08-04,2022-04-20,2022-04-29,2022-08-19,255.3800048828125,260.0,AMGN  220429C00260000,AMGN  220429P00260000,AMGN  220819C00260000,AMGN  220819P00260000
AMGN,2022-08-04,2022-11-03,2022-07-28,2022-08-05,2022-11-18,249.75,250.0,AMGN  220805C00250000,AMGN  220805P00250000,AMGN  221118C00250000,AMGN  221118P00250000
AMGN,2022-11-03,2023-01-31,2022-10-27,2022-11-04,2023-02-17,267.2300109863281,270.0,AMGN  221104C00270000,AMGN  221104P00270000,AMGN  230217C00270000,AMGN  230217P00270000
AMGN,2023-01-31,2023-04-27,2023-01-24,2023-02-03,2023-05-19,259.70001220703125,260.0,AMGN  230203C00260000,AMGN  230203P00260000,AMGN  230519C00260000,AMGN  230519P00260000
AMGN,2023-04-27,2023-08-03,2023-04-20,2023-04-28,2023-08-18,243.4600067138672,240.0,AMGN  230428C00240000,AMGN  230428P00240000,AMGN  230818C00240000,AMGN  230818P00240000
AMGN,2023-08-03,2023-10-31,2023-07-27,2023-08-04,2023-11-17,236.0500030517578,240.0,AMGN  230804C00240000,AMGN  230804P00240000,AMGN  231117C00240000,AMGN  231117P00240000
AMGN,2023-10-31,2024-02-06,2023-10-24,2023-11-03,2024-02-16,276.1199951171875,280.0,AMGN  231103C00280000,AMGN  231103P00280000,AMGN  240216C00280000,AMGN  240216P00280000
AMGN,2024-02-06,2024-05-02,2024-01-30,2024-02-09,2024-05-17,314.6199951171875,310.0,AMGN  240209C00310000,AMGN  240209P00310000,AMGN  240517C00310000,AMGN  240517P00310000
AMGN,2024-05-02,2024-08-06,2024-04-25,2024-05-03,2024-08-16,269.3800048828125,270.0,AMGN  240503C00270000,AMGN  240503P00270000,AMGN  240816C00270000,AMGN  240816P00270000
AMGN,2024-08-06,2024-10-30,2024-07-30,2024-08-09,2024-11-15,333.2799987792969,330.0,AMGN  240809C00330000,AMGN  240809P00330000,AMGN  241115C00330000,AMGN  241115P00330000
AMGN,2024-10-30,2025-02-04,2024-10-23,2024-11-01,2025-02-21,314.8999938964844,310.0,AMGN  241101C00310000,AMGN  241101P00310000,AMGN  250221C00310000,AMGN  250221P00310000
AMGN,2025-02-04,2025-05-01,2025-01-28,2025-02-07,2025-05-16,280.29998779296875,280.0,AMGN  250207C00280000,AMGN  250207P00280000,AMGN  250516C00280000,AMGN  250516P00280000
AMGN,2025-05-01,2025-08-05,2025-04-24,2025-05-02,2025-08-15,279.8399963378906,280.0,AMGN  250502C00280000,AMGN  250502P00280000,AMGN  250815C00280000,AMGN  250815P00280000
AMGN,2025-08-05,2025-11-04,2025-07-29,2025-08-08,2025-11-21,303.55999755859375,300.0,AMGN  250808C00300000,AMGN  250808P00300000,AMGN  251121C00300000,AMGN  251121P00300000
AMGN,2025-11-04,2026-02-03,2025-10-28,2025-11-07,2026-02-20,292.0899963378906,290.0,AMGN  251107C00290000,AMGN  251107P00290000,AMGN  260220C00290000,AMGN  260220P00290000
AMGN,2026-02-03,2026-08-04,2026-01-27,2026-02-06,2026-08-21,351.32000732421875,350.0,AMGN  260206C00350000,AMGN  260206P00350000,AMGN  260821C00350000,AMGN  260821P00350000
AMZN,2016-01-28,2016-04-28,2016-01-21,2016-01-29,2016-05-20,575.0199890136719,575.0,AMZN  160129C00575000,AMZN  160129P00575000,AMZN  160520C00575000,AMZN  160520P00575000
AMZN,2016-04-28,2016-07-28,2016-04-21,2016-04-29,2016-08-19,630.9999847412109,625.0,AMZN  160429C00625000,AMZN  160429P00625000,AMZN  160819C00625000,AMZN  160819P00625000
AMZN,2016-07-28,2016-10-27,2016-07-21,2016-07-29,2016-11-18,744.4300079345703,750.0,AMZN  160729C00750000,AMZN  160729P00750000,AMZN  161118C00750000,AMZN  161118P00750000
AMZN,2016-10-27,2017-02-02,2016-10-20,2016-10-28,2017-02-17,810.3199768066406,800.0,AMZN  161028C00800000,AMZN  161028P00800000,AMZN  170217C00800000,AMZN  170217P00800000
AMZN,2017-02-02,2017-04-27,2017-01-26,2017-02-03,2017-05-19,839.1500091552734,850.0,AMZN  170203C00850000,AMZN  170203P00850000,AMZN  170519C00850000,AMZN  170519P00850000
AMZN,2017-04-27,2017-07-27,2017-04-20,2017-04-28,2017-08-18,902.0600128173828,900.0,AMZN  170428C00900000,AMZN  170428P00900000,AMZN  170818C00900000,AMZN  170818P00900000
AMZN,2017-07-27,2017-10-26,2017-07-20,2017-07-28,2017-11-17,1028.7000274658203,1050.0,AMZN  170728C01050000,AMZN  170728P01050000,AMZN  171117C01050000,AMZN  171117P01050000
AMZN,2017-10-26,2018-02-01,2017-10-19,2017-10-27,2018-02-16,986.6100311279297,975.0,AMZN  171027C00975000,AMZN  171027P00975000,AMZN  180216C00975000,AMZN  180216P00975000
AMZN,2018-02-01,2018-04-26,2018-01-25,2018-02-02,2018-05-18,1377.9499816894531,1400.0,AMZN  180202C01400000,AMZN  180202P01400000,AMZN  180518C01400000,AMZN  180518P01400000
AMZN,2018-04-26,2018-07-26,2018-04-19,2018-04-27,2018-08-17,1556.9099426269531,1550.0,AMZN  180427C01550000,AMZN  180427P01550000,AMZN  180817C01550000,AMZN  180817P01550000
AMZN,2018-07-26,2018-10-25,2018-07-19,2018-07-27,2018-11-16,1812.969970703125,1800.0,AMZN  180727C01800000,AMZN  180727P01800000,AMZN  181116C01800000,AMZN  181116P01800000
AMZN,2018-10-25,2019-01-31,2018-10-18,2018-10-26,2019-02-15,1770.7200622558594,1750.0,AMZN  181026C01750000,AMZN  181026P01750000,AMZN  190215C01750000,AMZN  190215P01750000
AMZN,2019-01-31,2019-04-25,2019-01-24,2019-02-01,2019-05-17,1654.9299621582031,1650.0,AMZN  190201C01650000,AMZN  190201P01650000,AMZN  190517C01650000,AMZN  190517P01650000
AMZN,2019-04-25,2019-07-25,2019-04-18,2019-04-26,2019-08-16,1861.6900634765625,1850.0,AMZN  190426C01850000,AMZN  190426P01850000,AMZN  190816C01850000,AMZN  190816P01850000
AMZN,2019-07-25,2019-10-24,2019-07-18,2019-07-26,2019-11-15,1977.8999328613281,2000.0,AMZN  190726C02000000,AMZN  190726P02000000,AMZN  191115C02000000,AMZN  191115P02000000
AMZN,2019-10-24,2020-01-30,2019-10-17,2019-10-25,2020-02-21,1787.4800109863281,1800.0,AMZN  191025C01800000,AMZN  191025P01800000,AMZN  200221C01800000,AMZN  200221P01800000
AMZN,2020-01-30,2020-04-30,2020-01-23,2020-01-31,2020-05-15,1884.5799255371094,1900.0,AMZN  200131C01900000,AMZN  200131P01900000,AMZN  200515C01900000,AMZN  200515P01900000
AMZN,2020-04-30,2020-07-30,2020-04-23,2020-05-01,2020-08-21,2399.4500732421875,2400.0,AMZN  200501C02400000,AMZN  200501P02400000,AMZN  200821C02400000,AMZN  200821P02400000
AMZN,2020-07-30,2020-10-29,2020-07-23,2020-07-31,2020-11-20,2986.5499877929688,3000.0,AMZN  200731C03000000,AMZN  200731P03000000,AMZN  201120C03000000,AMZN  201120P03000000
AMZN,2020-10-29,2021-02-02,2020-10-22,2020-10-30,2021-02-19,3176.400146484375,3200.0,AMZN  201030C03200000,AMZN  201030P03200000,AMZN  210219C03200000,AMZN  210219P03200000
AMZN,2021-02-02,2021-04-29,2021-01-26,2021-02-05,2021-05-21,3326.1300659179688,3300.0,AMZN  210205C03300000,AMZN  210205P03300000,AMZN  210521C03300000,AMZN  210521P03300000
AMZN,2021-04-29,2021-07-29,2021-04-22,2021-04-30,2021-08-20,3309.0399169921875,3300.0,AMZN  210430C03300000,AMZN  210430P03300000,AMZN  210820C03300000,AMZN  210820P03300000
AMZN,2021-07-29,2021-10-28,2021-07-22,2021-07-30,2021-11-19,3638.0300903320312,3600.0,AMZN  210730C03600000,AMZN  210730P03600000,AMZN  211119C03600000,AMZN  211119P03600000
AMZN,2021-10-28,2022-02-03,2021-10-21,2021-10-29,2022-02-18,3435.0100708007812,3400.0,AMZN  211029C03400000,AMZN  211029P03400000,AMZN  220218C03400000,AMZN  220218P03400000
AMZN,2022-02-03,2022-04-28,2022-01-27,2022-02-04,2022-05-20,2792.7499389648438,2800.0,AMZN  220204C02800000,AMZN  220204P02800000,AMZN  220520C02800000,AMZN  220520P02800000
AMZN,2022-04-28,2022-07-28,2022-04-21,2022-04-29,2022-08-19,2965.9201049804688,3000.0,AMZN  220429C03000000,AMZN  220429P03000000,AMZN  220819C03000000,AMZN  220819P03000000
AMZN,2022-07-28,2022-10-27,2022-07-21,2022-07-29,2022-11-18,124.62999725341797,125.0,AMZN  220729C00125000,AMZN  220729P00125000,AMZN  221118C00125000,AMZN  221118P00125000
AMZN,2022-10-27,2023-02-02,2022-10-20,2022-10-28,2023-02-17,115.25,115.0,AMZN  221028C00115000,AMZN  221028P00115000,AMZN  230217C00115000,AMZN  230217P00115000
AMZN,2023-02-02,2023-04-27,2023-01-26,2023-02-03,2023-05-19,99.22000122070312,100.0,AMZN  230203C00100000,AMZN  230203P00100000,AMZN  230519C00100000,AMZN  230519P00100000
AMZN,2023-04-27,2023-08-03,2023-04-20,2023-04-28,2023-08-18,103.80999755859375,105.0,AMZN  230428C00105000,AMZN  230428P00105000,AMZN  230818C00105000,AMZN  230818P00105000
AMZN,2023-08-03,2023-10-26,2023-07-27,2023-08-04,2023-11-17,128.25,130.0,AMZN  230804C00130000,AMZN  230804P00130000,AMZN  231117C00130000,AMZN  231117P00130000
AMZN,2023-10-26,2024-02-01,2023-10-19,2023-10-27,2024-02-16,128.39999389648438,130.0,AMZN  231027C00130000,AMZN  231027P00130000,AMZN  240216C00130000,AMZN  240216P00130000
AMZN,2024-02-01,2024-04-30,2024-01-25,2024-02-02,2024-05-17,157.75,160.0,AMZN  240202C00160000,AMZN  240202P00160000,AMZN  240517C00160000,AMZN  240517P00160000
AMZN,2024-04-30,2024-08-01,2024-04-23,2024-05-03,2024-08-16,179.5399932861328,180.0,AMZN  240503C00180000,AMZN  240503P00180000,AMZN  240816C00180000,AMZN  240816P00180000
AMZN,2024-08-01,2024-10-31,2024-07-25,2024-08-02,2024-11-15,179.85000610351562,180.0,AMZN  240802C00180000,AMZN  240802P00180000,AMZN  241115C00180000,AMZN  241115P00180000
AMZN,2024-10-31,2025-02-06,2024-10-24,2024-11-01,2025-02-21,186.3800048828125,185.0,AMZN  241101C00185000,AMZN  241101P00185000,AMZN  250221C00185000,AMZN  250221P00185000
AMZN,2025-02-06,2025-05-01,2025-01-30,2025-02-07,2025-05-16,234.63999938964844,230.0,AMZN  250207C00230000,AMZN  250207P00230000,AMZN  250516C00230000,AMZN  250516P00230000
AMZN,2025-05-01,2025-07-31,2025-04-24,2025-05-02,2025-08-15,186.5399932861328,185.0,AMZN  250502C00185000,AMZN  250502P00185000,AMZN  250815C00185000,AMZN  250815P00185000
AMZN,2025-07-31,2025-10-30,2025-07-24,2025-08-01,2025-11-21,232.22999572753906,230.0,AMZN  250801C00230000,AMZN  250801P00230000,AMZN  251121C00230000,AMZN  251121P00230000
AMZN,2025-10-30,2026-02-05,2025-10-23,2025-10-31,2026-02-20,221.08999633789062,220.0,AMZN  251031C00220000,AMZN  251031P00220000,AMZN  260220C00220000,AMZN  260220P00220000
AMZN,2026-02-05,2026-04-29,2026-01-29,2026-02-06,2026-05-15,241.72999572753906,240.0,AMZN  260206C00240000,AMZN  260206P00240000,AMZN  260515C00240000,AMZN  260515P00240000
AMZN,2026-04-29,2026-07-30,2026-04-22,2026-05-01,2026-08-21,255.36000061035156,260.0,AMZN  260501C00260000,AMZN  260501P00260000,AMZN  260821C00260000,AMZN  260821P00260000
ASML,2016-01-20,2016-04-20,2016-01-13,2016-01-22,2016-05-20,80.01000213623047,80.0,ASML  160122C00080000,ASML  160122P00080000,ASML  160520C00080000,ASML  160520P00080000
ASML,2016-04-20,2016-07-20,2016-04-13,2016-04-22,2016-08-19,102.05000305175781,100.0,ASML  160422C00100000,ASML  160422P00100000,ASML  160819C00100000,ASML  160819P00100000
ASML,2016-07-20,2016-10-19,2016-07-13,2016-07-22,2016-10-21,101.11000061035156,100.0,ASML  160722C00100000,ASML  160722P00100000,ASML  161021C00100000,ASML  161021P00100000
ASML,2016-10-19,2017-01-18,2016-10-12,2016-10-21,2017-01-20,102.58000183105469,105.0,ASML  161021C00105000,ASML  161021P00105000,ASML  170120C00105000,ASML  170120P00105000
ASML,2017-01-18,2017-04-19,2017-01-11,2017-01-20,2017-04-21,113.4800033569336,115.0,ASML  170120C00115000,ASML  170120P00115000,ASML  170421C00115000,ASML  170421P00115000
ASML,2017-04-19,2017-07-19,2017-04-12,2017-04-21,2017-07-21,129.00999450683594,130.0,ASML  170421C00130000,ASML  170421P00130000,ASML  170721C00130000,ASML  170721P00130000
ASML,2017-07-19,2017-10-18,2017-07-12,2017-07-21,2017-10-20,137.0399932861328,135.0,ASML  170721C00135000,ASML  170721P00135000,ASML  171020C00135000,ASML  171020P00135000
ASML,2017-10-18,2018-01-17,2017-10-11,2017-10-20,2018-01-19,172.89999389648438,175.0,ASML  171020C00175000,ASML  171020P00175000,ASML  180119C00175000,ASML  180119P00175000
ASML,2018-01-17,2018-04-18,2018-01-10,2018-01-19,2018-04-20,180.7100067138672,180.0,ASML  180119C00180000,ASML  180119P00180000,ASML  180420C00180000,ASML  180420P00180000
ASML,2018-04-18,2018-07-18,2018-04-11,2018-04-20,2018-07-20,205.5500030517578,210.0,ASML  180420C00210000,ASML  180420P00210000,ASML  180720C00210000,ASML  180720P00210000
ASML,2018-07-18,2018-10-17,2018-07-11,2018-07-20,2018-10-19,193.58999633789062,195.0,ASML  180720C00195000,ASML  180720P00195000,ASML  181019C00195000,ASML  181019P00195000
ASML,2018-10-17,2019-01-23,2018-10-10,2018-10-19,2019-02-15,171.9199981689453,170.0,ASML  181019C00170000,ASML  181019P00170000,ASML  190215C00170000,ASML  190215P00170000
ASML,2019-01-23,2019-04-17,2019-01-16,2019-01-25,2019-04-19,157.27999877929688,155.0,ASML  190125C00155000,ASML  190125P00155000,ASML  190419C00155000,ASML  190419P00155000
ASML,2019-04-17,2019-07-17,2019-04-10,2019-04-19,2019-07-19,199.7899932861328,200.0,ASML  190419C00200000,ASML  190419P00200000,ASML  190719C00200000,ASML  190719P00200000
ASML,2019-07-17,2019-10-16,2019-07-10,2019-07-19,2019-10-18,208.1199951171875,210.0,ASML  190719C00210000,ASML  190719P00210000,ASML  191018C00210000,ASML  191018P00210000
ASML,2019-10-16,2020-01-22,2019-10-09,2019-10-18,2020-02-21,246.27000427246094,250.0,ASML  191018C00250000,ASML  191018P00250000,ASML  200221C00250000,ASML  200221P00250000
